Alloy System,Composition,AM_beg,AM_end,Critical Cooling Rate,Element A,Element B,Xtal A,Xtal B,rA,rB,Amorphous Range,Glassy Alloys,Max deltaq / PP,deltaH,r_bar,size_diff,size_ratio,size_range,DeltaH,cohesiveE_A,cohesiveE_B,H_norm,CrystalMismatch0,CrystalMismatch1,LiquidusT,MeltingT_A,MeltingT_B,Tmean
TiZr,0.85,,,12.469999999999999,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,155.6,0.03671685567374213,1.1126760563380282,16.0,0.0,4.85,6.25,6.04,0.0,11.96,2041.49,1943.15,2128.15,2100.4
TiZr,0.86,,,12.5552,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,155.76,0.035643249250944954,1.1126760563380282,16.0,0.0,4.85,6.25,6.054,0.0,12.073599999999999,2046.9,1943.15,2128.15,2102.25
TiZr,0.87,,,12.6428,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,155.92000000000002,0.03451035755936424,1.1126760563380282,16.0,0.0,4.85,6.25,6.068,0.0,12.1904,2052.31,1943.15,2128.15,2104.1000000000004
TiZr,0.88,,,12.7328,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,156.07999999999998,0.033312305093330455,1.1126760563380282,16.0,0.0,4.85,6.25,6.082,0.0,12.3104,2059.89,1943.15,2128.15,2105.9500000000003
TiZr,0.89,,,12.8252,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,156.24,0.03204196179654277,1.1126760563380282,16.0,0.0,4.85,6.25,6.096,0.0,12.4336,2065.3,1943.15,2128.15,2107.8
TiZr,0.9,,,12.92,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,156.4,0.030690537084398967,1.1126760563380282,16.0,0.0,4.85,6.25,6.109999999999999,0.0,12.56,2070.71,1943.15,2128.15,2109.65
TiZr,0.91,,,13.0172,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,156.56,0.029246986246814873,1.1126760563380282,16.0,0.0,4.85,6.25,6.124,0.0,12.6896,2077.21,1943.15,2128.15,2111.5
TiZr,0.92,,,13.1168,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,156.72,0.027697110701889835,1.1126760563380282,16.0,0.0,4.85,6.25,6.138,0.0,12.8224,2082.62,1943.15,2128.15,2113.35
TiZr,0.93,,,13.2188,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,156.88,0.026022133242576365,1.1126760563380282,16.0,0.0,4.85,6.25,6.152,0.0,12.958400000000001,2088.03,1943.15,2128.15,2115.2000000000003
TiZr,0.9400000000000001,,,13.3232,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,157.04,0.02419631602045422,1.1126760563380282,16.0,0.0,4.85,6.25,6.1659999999999995,0.0,13.0976,2093.0833333333335,1943.15,2128.15,2117.05
TiZr,0.9500000000000001,,,13.43,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,157.20000000000002,0.022182691824634462,1.1126760563380282,16.0,0.0,4.85,6.25,6.18,0.0,13.24,2098.1366666666668,1943.15,2128.15,2118.9
TiZr,0.96,,,13.5392,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,157.36,0.01992467508110363,1.1126760563380282,16.0,0.0,4.85,6.25,6.194,0.0,13.3856,2103.19,1943.15,2128.15,2120.75
TiZr,0.97,,,13.6508,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,157.51999999999998,0.017327295184593167,1.1126760563380282,16.0,0.0,4.85,6.25,6.208,0.0,13.5344,2108.6,1943.15,2128.15,2122.6
TiZr,0.98,,,13.7648,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,157.68,0.014205986808726541,1.1126760563380282,16.0,0.0,4.85,6.25,6.222,0.0,13.686399999999999,2115.1,1943.15,2128.15,2124.45
TiZr,0.99,,,13.8812,Ti,Zr,HCP,HCP,142.0,158.0,0.0,0,,0.0,157.83999999999997,0.010086035855110188,1.1126760563380282,16.0,0.0,4.85,6.25,6.236,0.0,13.8416,2121.6,1943.15,2128.15,2126.3
HfZr,0.01,,,13.8812,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4381,0.0,13.8416,2496.6900000000005,2504.15,2128.15,2500.3900000000003
HfZr,0.02,,,13.7648,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4362,0.0,13.6864,2491.28,2504.15,2128.15,2496.63
HfZr,0.03,,,13.6508,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4343,0.0,13.5344,2485.87,2504.15,2128.15,2492.8700000000003
HfZr,0.04,,,13.5392,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4324,0.0,13.3856,2481.3599999999997,2504.15,2128.15,2489.11
HfZr,0.05,,,13.43,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4305,0.0,13.24,2476.85,2504.15,2128.15,2485.35
HfZr,0.06,,,13.3232,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,157.99999999999997,2.220446049250313e-16,1.0,0.0,0.0,6.44,6.25,6.4286,0.0,13.0976,2472.34,2504.15,2128.15,2481.5899999999997
HfZr,0.07,,,13.2188,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4267,0.0,12.9584,2467.83,2504.15,2128.15,2477.83
HfZr,0.08,,,13.1168,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4248,0.0,12.8224,2463.3199999999997,2504.15,2128.15,2474.07
HfZr,0.09,,,13.017199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4229,0.0,12.6896,2458.81,2504.15,2128.15,2470.31
HfZr,0.1,,,12.92,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.00000000000003,2.220446049250313e-16,1.0,0.0,0.0,6.44,6.25,6.421,0.0,12.56,2454.48,2504.15,2128.15,2466.55
HfZr,0.11,,,12.825199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4191,0.0,12.4336,2449.06,2504.15,2128.15,2462.7900000000004
HfZr,0.12,,,12.7328,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4172,0.0,12.3104,2444.73,2504.15,2128.15,2459.03
HfZr,0.13,,,12.6428,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4153,0.0,12.1904,2440.4,2504.15,2128.15,2455.2700000000004
HfZr,0.14,,,12.5552,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4134,0.0,12.073599999999999,2436.07,2504.15,2128.15,2451.51
HfZr,0.15,,,12.469999999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,157.99999999999997,2.220446049250313e-16,1.0,0.0,0.0,6.44,6.25,6.4115,0.0,11.96,2431.74,2504.15,2128.15,2447.75
HfZr,0.16,,,12.3872,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4096,0.0,11.8496,2427.4100000000003,2504.15,2128.15,2443.99
HfZr,0.17,,,12.306799999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4077,0.0,11.7424,2422.0,2504.15,2128.15,2440.23
HfZr,0.18,,,12.2288,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.405800000000001,0.0,11.6384,2417.67,2504.15,2128.15,2436.4700000000003
HfZr,0.19,,,12.1532,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.403900000000001,0.0,11.5376,2412.26,2504.15,2128.15,2432.71
HfZr,0.2,,,12.08,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.402000000000001,0.0,11.44,2407.9300000000003,2504.15,2128.15,2428.9500000000003
HfZr,0.21,,,12.0092,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.4001,0.0,11.345600000000001,2403.6,2504.15,2128.15,2425.19
HfZr,0.22,,,11.9408,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3982,0.0,11.2544,2400.35,2504.15,2128.15,2421.4300000000003
HfZr,0.23,,,11.874799999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3963,0.0,11.1664,2396.02,2504.15,2128.15,2417.67
HfZr,0.24,,,11.8112,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3944,0.0,11.0816,2391.69,2504.15,2128.15,2413.91
HfZr,0.25,,,11.75,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3925,0.0,11.0,2387.36,2504.15,2128.15,2410.15
HfZr,0.26,,,11.691199999999998,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3906,0.0,10.9216,2381.9500000000003,2504.15,2128.15,2406.3900000000003
HfZr,0.27,,,11.634799999999998,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3887,0.0,10.8464,2378.7000000000003,2504.15,2128.15,2402.63
HfZr,0.28,,,11.5808,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3868,0.0,10.7744,2374.37,2504.15,2128.15,2398.87
HfZr,0.29,,,11.5292,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3849,0.0,10.7056,2370.04,2504.15,2128.15,2395.11
HfZr,0.3,,,11.48,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.383,0.0,10.64,2365.71,2504.15,2128.15,2391.35
HfZr,0.31,,,11.4332,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3811,0.0,10.5776,2361.38,2504.15,2128.15,2387.59
HfZr,0.32,,,11.3888,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3792,0.0,10.5184,2357.05,2504.15,2128.15,2383.83
HfZr,0.33,,,11.346799999999998,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3773,0.0,10.4624,2353.8,2504.15,2128.15,2380.0699999999997
HfZr,0.34,,,11.307199999999998,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3754,0.0,10.409600000000001,2349.4700000000003,2504.15,2128.15,2376.31
HfZr,0.35000000000000003,,,11.27,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3735,0.0,10.36,2345.14,2504.15,2128.15,2372.5499999999997
HfZr,0.36,,,11.235199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3716,0.0,10.313600000000001,2340.81,2504.15,2128.15,2368.79
HfZr,0.37,,,11.2028,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3697,0.0,10.2704,2337.56,2504.15,2128.15,2365.03
HfZr,0.38,,,11.172799999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.367800000000001,0.0,10.2304,2333.23,2504.15,2128.15,2361.27
HfZr,0.39,,,11.145199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3659,0.0,10.1936,2328.9,2504.15,2128.15,2357.51
HfZr,0.4,,,11.12,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.364,0.0,10.16,2324.57,2504.15,2128.15,2353.75
HfZr,0.41000000000000003,,,11.097199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3621,0.0,10.1296,2321.32,2504.15,2128.15,2349.9900000000002
HfZr,0.42,,,11.076799999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.360200000000001,0.0,10.1024,2316.99,2504.15,2128.15,2346.23
HfZr,0.43,,,11.0588,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.358300000000001,0.0,10.0784,2312.66,2504.15,2128.15,2342.4700000000003
HfZr,0.44,,,11.043199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.356400000000001,0.0,10.057599999999999,2309.42,2504.15,2128.15,2338.7100000000005
HfZr,0.45,,,11.03,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.354500000000001,0.0,10.04,2305.09,2504.15,2128.15,2334.9500000000003
HfZr,0.46,,,11.019199999999998,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.352600000000001,0.0,10.025599999999999,2301.84,2504.15,2128.15,2331.1900000000005
HfZr,0.47000000000000003,,,11.0108,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3507,0.0,10.0144,2297.51,2504.15,2128.15,2327.4300000000003
HfZr,0.48,,,11.0048,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.348800000000001,0.0,10.0064,2293.18,2504.15,2128.15,2323.67
HfZr,0.49,,,11.001199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3469,0.0,10.0016,2289.93,2504.15,2128.15,2319.91
HfZr,0.5,,,11.0,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.345000000000001,0.0,10.0,2286.68,2504.15,2128.15,2316.15
HfZr,0.51,,,11.001199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3431,0.0,10.0016,2282.35,2504.15,2128.15,2312.3900000000003
HfZr,0.52,,,11.0048,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.341200000000001,0.0,10.0064,2279.1,2504.15,2128.15,2308.63
HfZr,0.53,,,11.0108,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3393,0.0,10.0144,2274.77,2504.15,2128.15,2304.87
HfZr,0.54,,,11.0192,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.337400000000001,0.0,10.0256,2271.53,2504.15,2128.15,2301.1099999999997
HfZr,0.55,,,11.03,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3355,0.0,10.04,2267.2,2504.15,2128.15,2297.35
HfZr,0.56,,,11.043199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.333600000000001,0.0,10.0576,2263.95,2504.15,2128.15,2293.59
HfZr,0.5700000000000001,,,11.0588,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3317,0.0,10.0784,2260.7,2504.15,2128.15,2289.83
HfZr,0.58,,,11.076799999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3298000000000005,0.0,10.1024,2256.37,2504.15,2128.15,2286.07
HfZr,0.59,,,11.097199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3279000000000005,0.0,10.1296,2253.12,2504.15,2128.15,2282.3100000000004
HfZr,0.6,,,11.12,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3260000000000005,0.0,10.16,2249.88,2504.15,2128.15,2278.55
HfZr,0.61,,,11.145199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3241,0.0,10.1936,2245.55,2504.15,2128.15,2274.79
HfZr,0.62,,,11.172799999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3222000000000005,0.0,10.2304,2243.38,2504.15,2128.15,2271.0299999999997
HfZr,0.63,,,11.2028,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3203,0.0,10.2704,2239.05,2504.15,2128.15,2267.27
HfZr,0.64,,,11.235199999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3184000000000005,0.0,10.313600000000001,2235.8,2504.15,2128.15,2263.51
HfZr,0.65,,,11.27,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3165,0.0,10.36,2232.55,2504.15,2128.15,2259.75
HfZr,0.66,,,11.307199999999998,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3146,0.0,10.409600000000001,2229.31,2504.15,2128.15,2255.9900000000002
HfZr,0.67,,,11.3468,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3126999999999995,0.0,10.4624,2226.06,2504.15,2128.15,2252.23
HfZr,0.68,,,11.3888,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3108,0.0,10.5184,2221.73,2504.15,2128.15,2248.47
HfZr,0.6900000000000001,,,11.4332,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3088999999999995,0.0,10.5776,2218.48,2504.15,2128.15,2244.71
HfZr,0.7000000000000001,,,11.479999999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3069999999999995,0.0,10.64,2215.23,2504.15,2128.15,2240.95
HfZr,0.71,,,11.5292,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3051,0.0,10.7056,2211.99,2504.15,2128.15,2237.19
HfZr,0.72,,,11.5808,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3032,0.0,10.7744,2208.74,2504.15,2128.15,2233.4300000000003
HfZr,0.73,,,11.634799999999998,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.3013,0.0,10.8464,2206.57,2504.15,2128.15,2229.67
HfZr,0.74,,,11.691199999999998,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2994,0.0,10.9216,2202.24,2504.15,2128.15,2225.9100000000003
HfZr,0.75,,,11.749999999999998,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2975,0.0,11.0,2199.0,2504.15,2128.15,2222.15
HfZr,0.76,,,11.8112,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2956,0.0,11.0816,2195.75,2504.15,2128.15,2218.39
HfZr,0.77,,,11.874799999999997,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2937,0.0,11.1664,2192.5,2504.15,2128.15,2214.63
HfZr,0.78,,,11.9408,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2918,0.0,11.2544,2189.25,2504.15,2128.15,2210.87
HfZr,0.79,,,12.0092,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.289899999999999,0.0,11.345600000000001,2187.09,2504.15,2128.15,2207.11
HfZr,0.8,,,12.080000000000002,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.288,0.0,11.440000000000001,2182.76,2504.15,2128.15,2203.3500000000004
HfZr,0.81,,,12.1532,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.286099999999999,0.0,11.537600000000001,2180.59,2504.15,2128.15,2199.59
HfZr,0.8200000000000001,,,12.2288,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.284199999999999,0.0,11.6384,2176.26,2504.15,2128.15,2195.83
HfZr,0.8300000000000001,,,12.306799999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.282299999999999,0.0,11.7424,2174.1,2504.15,2128.15,2192.07
HfZr,0.84,,,12.3872,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2804,0.0,11.849599999999999,2170.85,2504.15,2128.15,2188.31
HfZr,0.85,,,12.469999999999999,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2785,0.0,11.96,2167.6,2504.15,2128.15,2184.55
HfZr,0.86,,,12.5552,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2766,0.0,12.073599999999999,2165.44,2504.15,2128.15,2180.79
HfZr,0.87,,,12.6428,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2747,0.0,12.1904,2161.11,2504.15,2128.15,2177.03
HfZr,0.88,,,12.7328,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2728,0.0,12.3104,2158.94,2504.15,2128.15,2173.27
HfZr,0.89,,,12.8252,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2709,0.0,12.4336,2156.0533333333333,2504.15,2128.15,2169.51
HfZr,0.9,,,12.92,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.269,0.0,12.56,2153.166666666667,2504.15,2128.15,2165.75
HfZr,0.91,,,13.0172,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2671,0.0,12.6896,2150.28,2504.15,2128.15,2161.99
HfZr,0.92,,,13.1168,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2652,0.0,12.8224,2147.2133333333336,2504.15,2128.15,2158.23
HfZr,0.93,,,13.2188,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2633,0.0,12.958400000000001,2144.146666666667,2504.15,2128.15,2154.4700000000003
HfZr,0.9400000000000001,,,13.3232,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2614,0.0,13.0976,2141.08,2504.15,2128.15,2150.71
HfZr,0.9500000000000001,,,13.43,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.259499999999999,0.0,13.24,2138.0133333333333,2504.15,2128.15,2146.9500000000003
HfZr,0.96,,,13.5392,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2576,0.0,13.3856,2134.9466666666667,2504.15,2128.15,2143.19
HfZr,0.97,,,13.6508,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2557,0.0,13.5344,2131.88,2504.15,2128.15,2139.43
HfZr,0.98,,,13.7648,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2538,0.0,13.686399999999999,2129.71,2504.15,2128.15,2135.67
HfZr,0.99,,,13.8812,Hf,Zr,HCP,HCP,158.0,158.0,0.0,0,,0.0,158.0,0.0,1.0,0.0,0.0,6.44,6.25,6.2519,0.0,13.8416,2127.55,2504.15,2128.15,2131.91
HfTi,0.01,,,13.8812,Hf,Ti,HCP,HCP,158.0,142.0,0.0,0,,0.0,157.83999999999997,0.010086035855110182,1.1126760563380282,16.0,0.0,6.44,4.85,6.4241,0.0,13.8416,2491.9600000000005,2504.15,1943.15,2498.5400000000004
HfTi,0.02,,,13.7648,Hf,Ti,HCP,HCP,158.0,142.0,0.0,0,,0.0,157.68,0.014205986808726534,1.1126760563380282,16.0,0.0,6.44,4.85,6.408200000000001,0.0,13.6864,2483.3,2504.15,1943.15,2492.93
